02/01/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2927309
16/07/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2927309
27/07/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2927309
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2927309
18/04/2026,Sexta-feira Santa,MUNICIPAL,conforme Lei Municipal nº 1997 de 21 de junho de 1967,BA,2927408
19/06/2026,Corpus Christi,MUNICIPAL,conforme Lei Municipal nº 1997 de 21 de junho de 1967,BA,2927408
24/06/2026,Dia de São João,MUNICIPAL,conforme Lei Municipal nº 1997 de 21 de junho de 1967,BA,2927408
08/12/2026,Dia de Nossa Senhora da Conceição,MUNICIPAL,conforme Lei Municipal nº 1997 de 21 de junho de 1967,BA,2927408
04/12/2026,Santa Bárbara,MUNICIPAL,"Dia de Santa Bárbara, padroeira da cidade",BA,2927507
14/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2927507
19/04/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2927705
26/04/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2927705
29/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2927705
23/07/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2927705
23/11/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2927705
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2927705
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2928000
23/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2928000
13/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2928000
26/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2928109
08/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2928109
28/01/2026,São Gonçalo,MUNICIPAL,"São Gonçalo, padroeiro do município, de acordo com a Lei nº 415 de 14 de março de 1975.",BA,2929206
19/06/2026,Corpus Christi,MUNICIPAL,Corpus Christi,BA,2929206
29/06/2026,Cidadania Franciscana,MUNICIPAL,"Data maior, consagrada à memória dos Franciscanos que participaram das lutas pela independência, de acordo com a Lei nº 415 de 14 de março de 1975.",BA,2929206
04/10/2026,São Francisco de Assis,MUNICIPAL,"São Francisco de Assis, padroeiro da cidade, de acordo com a Lei nº 415 de 14 de março de 1975.",BA,2929206
02/02/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2929701
08/03/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2929701
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2929701
14/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2929701
20/01/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2929909
14/05/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2929909
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2929909
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2929909
29/09/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2930709
07/11/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2930709
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2930709
03/02/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2931202
04/02/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2931202
15/08/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2931202
13/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2931202
09/05/2026,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Teixeira de Freitas,BA,2931350
29/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2931350
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2932309
26/09/2026,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade,BA,2932309
08/12/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2932309
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2932903
08/11/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2932903
10/11/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2932903
08/03/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2933000
24/06/2026,Feriado Municipal,MUNICIPAL,Feriado Municipal,BA,2933000
